,address,lat,lon,name,subCategory
601,,48.877270357107,2.4080165336116,Arrêt De Bus,Bus Station
602,,48.856755392871,2.2739426395099,Rue Gustave Zédé,Road
603,,48.832201981351005,2.3183920427374,Boyer Barret,Road
604,8 rue Goscinny,48.830785387474,2.3796514878801,Pôle Santé,Doctor's Office
605,38 boulevard Suchet,48.857618972579004,2.2648585476241,Embassy of Belarus,Embassy / Consulate
606,11 Cour des Petites Écuries,48.872718,2.352177,Assedic du Spectacle,Government Building
607,Rue Grégoire de Tours,48.852873434603005,2.3378211266976003,Rue Grégoire de Tours,Road
608,,48.855667394736,2.3786481883602004,Commissariat Paris 11,Police Station
609,Rue de Saintonge,48.862555013434,2.3634123802185,Rue de Saintonge,Road
610,Rue des Moulins,48.866782668808,2.3350614309310997,Rue des Moulins,Road
611,,48.84468,2.2515509999999996,Rue de la tourelle,Road
612,83 Avenue du Général Leclerc,48.827752718464005,2.3266207437121,"Arrêt Alésia-Général Leclerc [28,38,62,68,N14,N21]",Bus Station
613,Rue Cardinet,48.88527005264,2.3111629486083998,Rue Cardinet,Road
614,133 rue Menilmontant,48.869979640121,2.3944616317749,"Pyrénées - Menilmontant [26, 96]",Bus Station
615,,48.84256326340999,2.3965030389789996,Rue De La Gare De Reuilly,Road
616,,48.836353,2.444973,Pavillon des Chênes,Meeting Room
617,,48.890073685816,2.3232634376239,Rue du Dr Heulin,Road
618,,48.861918,2.275277,Rue De Siam,Road
619,,48.86392289106399,2.277848556277,Arrêt Pompe - Mairie du XVIe [63],Bus Station
620,Pont Mirabeau,48.847631852686995,2.27290391922,"Arrêt Pont Mirabeau [22,62]",Bus Station
621,Avenue de Wagram,48.877951712611,2.2995383604667996,Avenue de Wagram,Road
622,79 rue de Grenelle,48.855729113374004,2.3229213178025003,Résidence de l'ambassadeur de Russie,Government Building
623,50 Boulevard de l'Hôpital,48.83883973524,2.3611573280771,"Arrêt Saint-Marcel - La Pitié [57,91,N01,N02,N31]",Bus Station
624,17 Avenue Auguste Blanqui,48.830590785367,2.3516026150952998,APF,Convention Center
625,27 rue Daviel,48.828271185041,2.3444172542815,Pôle Emploi,Government Building
626,Rue lasson,48.891773846567,2.3956646650372,Les Bluets,Hospital
627,205 rue du faubourg Saint Martin,48.880036,2.363871,Dr Flutsch,Doctor's Office
628,,48.879171370507,2.3292281450747003,The Ministry of Lost Souls,Government Building
629,,48.866309514072,2.2714266934157004,Bus PC1 - Dufrenoy,Bus Line
630,139 Rue de Bercy,48.840542852103006,2.3782396316528,"Ministère du Budget, des Comptes Publics et de la Réforme de l'État",Government Building
631,4 Avenue Hoche,48.87764232488,2.3038080225932998,academie diplomatique internationale,Convention Center
632,,48.882853600034,2.3280975707565,Agessa,Government Building
633,13 Place Vendôme,48.867580886353,2.3291774917697,Ministère de la Justice,Government Building
634,rue marx dormoy,48.886442039497005,2.3595928499786,Rue Marx Dormoy,Road
635,Boulevard Diderot,48.84573966784001,2.3725318908691,"Arrêt Gare de Lyon - Diderot [20,29,57,61,65,87,91,Bb,N01,N02,N11,N16,N32,N33,N34,N35]",Bus Station
636,35 rue Saint Dominique,48.859803021836,2.3187728991612,Ministère de la Ville Hotel de Broglie,Government Building
637,6 Square Jouvenet,48.8423,2.266134,Clinique Jouvenet,Hospital
638,Boulevard de Grenelle,48.84881428385899,2.298649816392,Arrêt La Motte-Piquet - Grenelle [80],Bus Station
639,Rue d'Auteuil,48.847799321955996,2.2651627869994,Rue d'Auteuil,Road
640,117 Boulevard Masséna,48.819750196476,2.3639917373657005,Station Porte de Choisy [T3a],Light Rail
641,Villa guibert,48.861934000000005,2.277658,Villa Guibert,Road
642,Boulevard Sérurier,48.879886836448,2.3990321159362997,Métro Pré-Saint-Gervais [7bis],Subway
643,Place de Rhin et Danube,48.882010559746,2.393029332161,Métro Danube [7bis],Subway
644,Avenue de Flandre,48.88983439665999,2.3758792877197004,Avenue de Flandre,Road
645,192 rue championnet,48.893985,2.3325099999999996,DASES/SDIS,Government Building
646,Rue de Tolbiac,48.827675588934,2.3712980747223,"Arrêt Patay-Tolbiac [27,62,64,132,N31,]",Bus Station
647,,48.819316549313,2.3633446779654,Arrêt Porte De Choisy [183],Bus Station
648,252 rue de Charenton,48.837796999999995,2.391957,Laboratoire LCD,Medical Center
649,1-3 Boul. Lannes,48.870700025081995,2.2748287016287003,Arrêt Porte Dauphine [PC1],Bus Station
650,66 avenue Gambetta,48.868795,2.401866,Kinésithérapeute,Medical Center
651,3 rue richard lenoir,48.85429,2.382489,visachrono,Embassy / Consulate
652,Rue de Sèvres,48.849114484881,2.3219561576843,Rue de Sèvres,Road
653,Octave Feuillet,48.863067,2.269279,Bus 63,Bus Line
654,Rue Falguière,48.840816912983996,2.3132456364327996,Rue Falguière,Road
655,Boulevard Saint-Michel,48.849368645992,2.3421263694762997,Boulevard Saint-Michel,Road
656,1 rue de Solférino,48.860823441764005,2.3242211979516,Grande Chancellerie de l'Ordre de la Legion d'Honneur,Government Building
657,1 Parvis de Notre Dame,48.854085640228995,2.3473814091326,Urgences Médico Judiciaires - Hôpital Hôtel-Dieu,Emergency Room
658,122/126 rue du Château des Rentiers,48.828749164245004,2.3664379119873,BEFTI - Police Judiciaire,Police Station
659,,48.856493940249,2.2686035467953998,Boulevard Beausejour,Road
660,,48.888902204183,2.3460968476846,Rue Custine,Road
661,44 rue d'amsterdam,48.87844441,2.327114129439,Centre Médical Europe,Doctor's Office
662,Rue des Dardanelles,48.882506578128,2.2852392973613997,Rue des dardanelles,Road
663,80 rue de Clichy,48.882884000000004,2.327748,Medecine du Travail,Medical Center
664,Rue du Ranelagh,48.853329156611004,2.2799634933472,RER Avenue du Président Kennedy — Maison de Radio France [C],Train Station
665,34 Rue Tolbiac,48.828827000000004,2.37383,Cabinet Kinesithérapie,Doctor's Office
666,8 & 1 Rue Petit -,48.884656268266,2.3799347877502,Vélib' [19-13],Bike Rental / Bike Share
667,"193-197, rue de Bercy",48.844013000000004,2.3725970000000003,Sipperec,Government Building
668,rue saint-ferdinand,48.877831669145,2.29004797184,Rue Saint-Ferdinand,Road
669,Avenue des Minimes,48.841597657129,2.4282331580699,Avenue des Minimes,General Travel
670,Rue de Belleville,48.875258077234,2.394654750824,Rue de Belleville,Road
671,rue du Père Corentin,48.826563388328,2.3310354092582,Rue du Pere Corentin,Road
672,116 boulevard Richard Lenoir,48.86150059622,2.3690581296958997,Boulevard Richard Lenoir,Road
673,7 rue cabanis,48.830599124951,2.3375745827044,Consultations Psy Sainte Anne,Hospital
674,,48.859816908335,2.2709776004451,Chancellerie de l'ambassade de l'Inde à Paris,Embassy / Consulate
675,229-237 Rue Lecourbe,48.839540861308,2.2912200801707003,Arrêt Convention-Lecourbe [62],Bus Line
676,56 Rue Bobillot,48.825674292391994,2.3508294376001,"Arrêt Bobillot - Tolbiac [57,62,67]",Bus Station
677,,48.838963321673,2.2538588628608,Europcar - Agence porte de Saint Cloud,Rental Car Location
678,206 quai de Valmy,48.881401713275004,2.370010994876,Maison des Associations du Xème,Convention Center
679,,48.828723323972994,2.3036867719091,Rue Jacque Baudry,Road
680,Avenue de Choisy,48.822038941184,2.363133430481,Avenue de Choisy,Road
681,37 Boulevard de Port Royal,48.837651,2.3454900000000003,"Arrêt Port Royal - Berthollet [21,83,91,N01,N02]",Bus Station
682,Avenue Pierre de Coubertin,48.819354600378,2.3445296287537003,"Arrêt Stade Charléty - Porte de Gentilly [21,67,216]",Bus Station
683,2 rue André Pascal,48.861314971913,2.2704368122012997,OECD - Chateau De La Muette,Government Building
684,117 avenue des Champs-Elysées,48.872292804231996,2.2989200909060004,Chinese Visa Application Service Center,Embassy / Consulate
685,Rue nollet,48.887610752617,2.3230616880779,Docteur Blavignac,Doctor's Office
686,,48.871921963387,2.3579173167359997,Préfecture de Police 10ème,Police Station
687,Rue Oberkampf,48.864495792001,2.3718906149886,Rue Oberkampf,Road
688,Rue de Picpus,48.841827984442,2.3983025550842,Rue de Picpus,Road
689,8 rue de l'arcade,48.871281874313,2.3236516159477003,CMIE Médecine Du Travail,Medical Center
690,,48.878798675632,2.2923946120283,Osteo Torti,Doctor's Office
691,26 rue Notre-Dame des Victoires,48.867826,2.341668,CMB - Visite Medicale,Medical Center
692,Rue de la Croix Nivert,48.840556974616,2.2908210754394998,Rue de la Croix Nivert,Road
693,,48.833587761499004,2.3070375899998,rue labrouste,Road
694,Place de Bitche,48.888621041379004,2.3789691925048997,Caserne des Pompiers (La Villette),Fire Station
695,,48.861218045136994,2.2706154039802002,Ocde Rue Andre Pascal Paris,Government Building
696,Rue Hébert,48.893489895339,2.3637625489497998,"Place Hebert [60,35]",Bus Station
697,114 rue Nollet,48.88924183148,2.3176270723342998,Centre d'Imagerie Médicale Nollet,Medical Center
698,4 Rue De Madagascar,48.834608,2.3970689999999997,Vélib' [12-35],Bike Rental / Bike Share
699,,48.889276700429,2.3864091655041,La Résidence Des Musiciens,Hospital
700,Avenue Daumesnil,48.837288590998,2.4261474858916,Piste cyclable de l'avenue Daumesnil,Road
701,Boulevard Poniatowski,48.834493687521,2.4048642643801,Boulevard Poniatowski,Road
702,4-10 Ave. Ingres,48.857495740507005,2.2648276665485,"Arrêt Porte De Passy [PC1,32]",Bus Station
703,,48.855403744277,2.3815264666394,Rue Richard Lenoir,Road
704,Rue de Tolbiac,48.830220121125,2.375892178831,"Arrêt Bibliothèque François Mitterrand [62, 64, 132]",Bus Station
705,Place Felix Eboué,48.838603801613,2.3970423132445,"Arrêt Daumesnil - Félix Éboué [29,46,64,N33]",Bus Station
706,123 bd de Reuilly,48.840508493668004,2.3953080935091,Groupe Medical Reuilly,Doctor's Office
707,Rue Saint-Didier,48.86698733755,2.283890247345,Rue Saint-Didier,Road
708,,48.852524819613,2.3982010926235,Rue Planchat,Road
709,Rue de Grenelle,48.857557591278,2.3056268692017,Rue de Grenelle,Road
710,Avenue Matignon,48.870544205445,2.3132121562958,Avenue Matignon,Road
711,,48.892614254153,2.3010022575757003,ISC Waving,Capitol Building
712,Rue de Tolbiac,48.826890422148,2.3662518719442,"Arrêt Olympiades [62, 64, 83]",Bus Station
713,,48.858577000000004,2.307617,Passage Jean Nicot,Road
714,19-21 Avenue Bosquet,48.860162131997,2.303407422269,Organisation Internationale de la Francophonie,Government Building
715,,48.860586410726,2.2780375401077997,Rue cortambert,Road
716,Avenue de la Porte d'Italie,48.818901061045,2.3601084998087,"Arrêt Porte d'Italie-Métro [131,184,185,186]",Bus Station
717,44 av. du Général Michel Bizot,48.834819044032,2.3993624588826,Arrêt Porte de Reuilly [87],Bus Station
718,167 avenue Ledru-Rollin,48.85490797209601,2.380423564051,Laboratoire D'analyses Médicales,Doctor's Office
719,Rue d'Argentine,48.87467866121101,2.2901246979434,Consulat d'Algerie,Embassy / Consulate
720,85 Avenue Parmentier,48.864736846964995,2.3734449522773,Caserne CS Parmentier,Fire Station
721,Rue Montorgueil,48.865490697457,2.3468772503672,Rue Montorgueil,Road
722,55 rue saint didier,48.851029,2.234552,Eylau,Medical Center
723,9 rue Terre-neuve,48.854110257561,2.4007687628837995,Laterit production,Library
724,2 rue michel ange,48.847772,2.26363,Dentiste Dr Slama,Dentist's Office
725,Place Lachambaudie,48.836223072788,2.3866547160714,Caserne De Pompiers Lachambaudie,Fire Station
726,237 Rue de Crimée,48.893355224507,2.3735941818062,"Arrêt Crimée–Curial [54, 60]",Bus Station
727,Place Gambetta,48.865323138320996,2.3989639735925,"Arrêt Gambetta [60,64,69,102,N13,N34]",Bus Station
728,Avenue de la République,48.864904808412,2.376995824667,Avenue de la République,Road
729,146 avenue malakoff,48.875727000000005,2.283823,Hotel Des Impots Du 16eme,Government Building
730,,48.860900033694,2.2707174679845,OECD - Marshall Building,Government Building
731,7 boulevard Soult,48.836312920299996,2.4031760793721,"Arrêt Porte Dorée [46,N33]",Bus Station
732,86 Rue de Gergovie,48.831634567949,2.3177596417221,Foyer le Pont,Meeting Room
733,108 rue des Pyrénées,48.855697140390994,2.4044976346446,"Arrêt Orteaux [26,64]",Bus Station
734,"39, rue Erlanger",48.844867448698,2.2610806102713,Ambassade du Bangladesh,Government Building
735,,48.84551,2.257277,Dentiste Mme Thomas,Dentist's Office
736,Avenue de Saxe,48.848514,2.30979,Avenue de Saxe,Road
737,Rue de la durance,48.838075,2.393783,CPAM Daumesnil,Government Building
738,,48.869124939778004,2.3990803884547,Rue De La Chine,Road
739,,48.837455352938,2.3923836656992004,Agence Juive,Government Building
740,125 ave de Montreuil,48.851288668823,2.3973608781682003,Résidence Les Ambassadeurs,Hospital
741,4 rue de la Montagne Sainte-Geneviève,48.849601253992994,2.3483839758672995,Commissariat du Vème,Police Station
742,2 avenue de St Mande,48.845309941119005,2.396552532517,Office National Des Forets (ONF),Government Building
743,,48.827858,2.419367,Caserne des Gardes (325),Bus Station
744,45 Avenue Du General Michel Bizot,48.834458000000005,2.400511,Vélib' [12-39],Bike Rental / Bike Share
745,Rue de Pelleport,48.873627189661,2.3981652156543,Château d'eau de Belleville,Monument / Landmark
746,163 Rue des Poissonniers,48.898348,2.3524849999999997,"Arrêt Porte des Poissonniers [PC3,302,341]",Bus Station
747,143 rue de bercy,48.841467217417005,2.3768749137755,Csmf,Government Building
748,Avenue René Coty,48.828622031527004,2.3345518112183,Avenue René Coty,Road
749,Quai de Jemmapes,48.875013,2.363718,Quai de Jemmapes,Road
750,BNF Mitterand,48.834595,2.372958,BnF - Salle U,Library
751,Assemblée nationale,48.860505592951,2.3183909348852003,Salle Colbert,Government Building
752,,48.835710999999996,2.459202,Barque sur le lac des Minimes,Boat or Ferry
753,1 Place Henri Rollet,48.835868081644,2.2930312156677,Vélib' [15-51],Bike Rental / Bike Share
754,Rue des Ursins,48.854289233217,2.3511493206024,Rue des Ursins,Road
755,32-36 Rue du Château,48.843419219278005,2.2560175051944,Ambassade De Mongolie,Embassy / Consulate
756,2 rue Pelleport,48.86262,2.4057324003904,Cabinet Medical,Doctor's Office
757,,48.894911117759,2.3878118185601003,Bibliothèque de la Cité des Sciences,Library
758,22 allée darius milhaud,48.883616344269,2.3871660579999,Pole emploi darius milhaud,Government Building
759,,48.839624,2.371348,Voies Navigables De france,Government Building
760,Avenue Jean Jaurès,48.887162935565996,2.3842332853942,Avenue Jean Jaurès,Road
761,11 rue du Fbg Poissonnière,48.871645089504995,2.3477268218994,Comite Regional du Tourisme d'Ile-de-France,General Travel
762,6 rue de parme,48.87511,2.389392,Docteur Pieri,Doctor's Office
763,Rue Du Surmelin,48.86947590701,2.4050280406213997,Rue Du Surmelin,Road
764,Avenue de Friedland,48.874555905541,2.302495275165,Avenue de Friedland,Road
765,2 Rue de la Convention,48.845806326288006,2.2777100362704,Arrêt Javel [62],Bus Station
766,115 Rue de la Convention,48.836497569803,2.293496124039,Arrêt Félix Faure [62],Bus Station
767,48 rue de Crimée,48.879851,2.389378,Centre de Santé Médical et Dentaire A.D.M.S,Medical Center
768,,48.858009298051,2.3726384430315,La Pépinière,Meeting Room
769,Avenue Rapp,48.859604618311,2.3007774353027,Avenue Rapp,Road
770,,48.885346868354,2.3926055109319,Rue Manin,Road
771,,48.836869963402,2.4442479315337002,Petit Train Du Parc Floral De Paris,Bus Line
772,,48.838450938823996,2.3756134968261002,Quai de Bercy,Road
773,Porte de Charenton,48.831729627757,2.3977661132812003,"Arrêt Porte de Charenton [111,N35]",Bus Station
774,Place Armand Carrel,48.882497337996995,2.3820367547242003,"Bus Armand Carrel—Mairie du XIXe [48,60,75]",Bus Station
775,,48.84032833017,2.4001251207149,Laboratoire d'analyses médicales Badré,Medical Center
776,Blvd suchet,48.862032426683996,2.2679503853269,Bus Porte de la muette [63],Bus Station
777,,48.847087,2.3003720000000003,Dr Pestre,Doctor's Office
778,,48.823612,2.324607,Assurance Maladie,Government Building
779,,48.857691579688996,2.366504506827,Gendarmerie,Police Station
780,53 Rue de la Faisanderie,48.86904352670901,2.2762483190155,Ambassade de la République d'Irak,Embassy / Consulate
781,38 rue Bichat,48.871840459148,2.3678089600361,Hôpital Saint-Louis - EFS,Medical Center
782,,48.827533808275994,2.4650000721787,Avenue de la belle gabrielle,Road
783,Rue du Faubourg Saint-Martin,48.88141790185001,2.3655688762665,Rue du Faubourg Saint-Martin,Road
784,7 bis rue georges agutte,48.894874597837,2.3324506877524,Pole Emploi Guy Moquet,Government Building
785,62 rue du surmelin,48.869504209294995,2.4066124351557003,Centre D'action Social Du 20e,Government Building
786,2 Rue Charles Lamoureux,48.868747,2.278755,Ambassade De La Libye,Embassy / Consulate
787,,48.858234461874,2.4064077696895,Commissariat St Blaise,Police Station
788,145 rue Raymond Losserand,48.83209647191,2.3148915338942,Cabinet Dentaire Dr Taieb,Dentist's Office
789,23 rue greneta,48.865138292313006,2.3504680395126,Maison Des Associations 2 Ème,Convention Center
790,1 Place Gambetta,48.864735935345,2.3987531661987003,Docteur Briche - ORL,Doctor's Office
791,142 Rue du Bac,48.850542593953,2.3240431760997997,Conseil Régional Île de France - Unité Communication,Government Building
792,1 Avenue Carnot,48.874298402818006,2.2943615913391,Les Cars Air France,Bus Line
793,15 rue de la marseillaise,48.8886400791,2.3975576320562997,Préfourière de Pantin,Parking
794,14 avenue d'eylau,48.864363083884,2.2849897240581,Espace Multiburo Trocadero,Meeting Room
795,4 Rue Fragonard,48.894250457672,2.3141857611187997,Vélib' [17-11],Bike Rental / Bike Share
796,12 rue Georges Sand,48.849035988599994,2.2695969234792,Hôtel des Impôts,Government Building
797,Passage Saint-Sébastien,48.861656061821,2.3691381176875,Passage Saint-Sébastien,Road
798,,48.866053872467006,2.2744748604699,Idocar,Parking
799,12 Boulevard Picpus,48.839734690968,2.4011970612295,Vélib' [12-38],Bike Rental / Bike Share
800,,48.885851496368,2.3608311354247,Rue Philippe De Girard,Road
801,,48.832391163071,2.29569383222,Rue De La Saida,Road
802,Rue Ordener,48.891533686089,2.3481658363029,Rue Ordener,Road
803,Boulevard du Général Jean Simon,48.825764,2.3819939999999997,Station Avenue de France [T3a],Light Rail
804,,48.839297841374,2.3389277832118,Bibliothèque Rainer Maria Rilke,Library
805,5 rue Vaucanson,48.866867836726996,2.3564811284072005,Cnam,Government Building
806,,48.82214399345101,2.3521299992299998,Préfourriere,Police Station
807,Allee du bord de l'eau,48.875916915894,2.245193730391,Pandore Nico,Boat or Ferry
808,rue du Chevaleret,48.831759572406,2.3726921592848997,Rue Du Chevaleret,Road
809,7/9 Rue de Sévigné,48.85557898512,2.361874668405,Caserne des Pompiers (Sévigné),Fire Station
810,28 rue du moulin vert,48.829835235478,2.3236691023928,Tresor Public,Government Building
811,,48.882869378943006,2.3561621536472996,Cabinet Médical SNCF,Medical Center
812,26 rue de Ménilmontant,48.867779999999996,2.38502,Dr Jouannais - Médecin Général,Doctor's Office
813,,48.828861489046,2.3677658977547003,Commissariat du 14ème,Police Station
814,,48.859556065883,2.2820644554908,Cabinet Du Dr Vasram,Doctor's Office
815,Quai de la Gare,48.837194082317,2.3746452246292002,La Baleine Blanche de Bercy,Boat or Ferry
816,296 rue des Pyrénées,48.872280536414,2.3917852007121,Bus 26 (Arrêt L'Ermitage),Bus Station
817,48,48.843807,2.281713,La Chataigneraie - Centre De Rééducation,Hospital
818,28 Rue Francois Truffaut,48.833288570038,2.3862587934354,Vélib' [12-33],Bike Rental / Bike Share
819,,48.834981797499,2.2821754477609,Ministère de la Défense,Government Building
820,184 rue de Belleville,48.875605193197,2.3935244346949,ADA Paris Nord Belleville,Rental Car Location
821,"17, place de l'Argonne",48.893016525647,2.3852333209823,Centre De Finances Publiques,Government Building
822,"237, av. Daumesnil",48.837675899598,2.4016284942627,Centre Médical Daumesnil,Doctor's Office
823,,48.892590000000006,2.344925,Cabinet medical - Rue Hermel,Doctor's Office
824,"2, Boulevard de Magenta",48.868715,2.362784,Laboratoire de biologie médicale,Medical Center
825,Avenue des Terroirs de France,48.831820821127,2.3881914113589997,"Arrêt Terroirs de France [24, 109, 111]",Bus Line
826,6 Rue du Débarcadère,48.880275995732,2.2861171607341,Vélib' [?],Bike Rental / Bike Share
827,Rue Olivier de Serres,48.834215565972,2.2954344749451,Rue Olivier de Serres,Road
828,,48.823889,2.42285,Suippes,Rest Area
829,102 avenue Parmentier,48.866179459528,2.3736454143212002,Laboratoire d'Analyses Médicales de Vinci,Medical Center
830,9 rue de Quatrefages,48.843601711765004,2.3541048367577,Centre De Consultations,Medical Center
831,,48.868318009684,2.4005779172765,Rue Orfila 75019,Road
832,101 Cours de Vincennes,48.847208235425995,2.4086236953735,"Station Porte de Vincennes [T3a,T3b]",Light Rail
833,48 Rue Pouchet,48.893225697906,2.3225650799013,Arrêt La Jonquière [66],Bus Station
834,12 Rue Francois Millet,48.851006542206,2.2724854946136,Vélib' [16-28],Bike Rental / Bike Share
835,6 rue Alexandre cabanel,48.848774276368,2.3021558638918997,EFS - Don du sang,Medical Center
836,4 Rue Des Belles Feuilles,48.865687038119,2.2831220904179,Vélib' [16-10] V+,Bike Rental / Bike Share
837,139 rue de Bercy,48.839985,2.375658,Centre de Conférence Pierre Mendès-France,Convention Center
838,,48.873418420576,2.3029005289913,Rue Washington,Road
839,Boulevard Poissonnière,48.870671231766,2.3478984832764,Grands Boulevards,Road
840,12 Quai de la Rapée,48.840611847867,2.3730662836362,Péniche Les flots,Boat or Ferry
841,,48.86636273453399,2.3738390115836,Clinique Leonard De Vinci,Doctor's Office
842,Rue de l'évangile,48.892550518627004,2.3625124136972997,Rue de l'Evangile,Road
843,57 bd poniatowski,48.83229620000001,2.4035987999999997,Medecin Generaliste - Dr Goutagny,Doctor's Office
844,78 Boulevard de Strasbourg,48.875974,2.357973,"Arrêt Gare de l'Est [30,31,32, 35,38,39,46,47,56,65,350,N01,N02,N13,N41,N43,N44,N45]",Bus Station
845,,48.883160091072,2.3091598965374,Laboratoire d'analyses Medicales,Medical Center
846,Boulevard Flandrin,48.867198473771,2.2731843079971,Boulevard Flandrin,Road
847,31,48.846785053045,2.2664775934666004,Laboratoire FL BIO,Medical Center
848,231 bd Saint Germain,48.859586566317994,2.3220577600314,Ministère Des Armées,Government Building
849,3 rue de l'Arsenal,48.84964762802301,2.3652691010284,Direction Des Affaires Scolaires,City Hall
850,15 Rue Erlanger,48.847353344678,2.2611472544295,Garage,Parking
851,28 rue Custine,48.888853473372,2.3468953041477,Dr Guerrero,Doctor's Office
852,31 rue pixerecourt,48.867328808292996,2.3765820830065,Mdee 20,Government Building
853,13 rue Beaurepaire,48.8711981,2.3642112,Scanner République,Medical Center
854,1 rue Ernest Hemingway,48.838250377391006,2.2711601506237997,Pré-fourrière Balard,Parking
855,10-24 avenue de Ségur,48.850509193395006,2.3080638822539,"Etalab, Data.gouv.fr",Government Building
856,Avenue Ingres,48.859481292324,2.2682935160744,Arrêt Ranelagh [32],Bus Line
857,4 place de la porte de passy,48.857495740507005,2.2646284475485,OCDE Coreé,Government Building
858,21 rue Daviel,48.827929704647,2.3447783621787996,Centre d'assurance maladie de la Butte aux Cailles,Government Building
859,Rue Frédérick Lemaître,48.87400212029,2.3920503503157002,Rue Frédérick Lemaître,Road
860,59 rue d'auteuil,48.8460412,2.26221,Dr Keyan,Doctor's Office
861,,48.876222682802,2.3933596803977,Prefecture De Police Antenne Du 19e,Government Building
862,,48.88221334373,2.3886658024004,Impasse grimaud,Road
863,Rue watt,48.826308040638,2.378443375018,Rue Watt,Road
864,Place des vins de France,48.832561244827005,2.3873873200822997,Service des Achats de l'Etat,Government Building
865,Rue Du Docteur Potain,48.876817508897,2.39790558815,Rue Du Docteur Potain,Road
866,,48.847210488792,2.3842626470917003,Caserne des pompiers 12eme,Medical Center
867,,48.890289950158994,2.3829573462079,Quai De L'oise,Road
868,Rue Desnouettes,48.835818648205006,2.2896945476532005,Rue Desnouettes,Road
869,Rue Haxo,48.875022469175995,2.4030735323536,Rue Haxo,Road
870,,48.881993512258994,2.3173633962937004,Cabinet Ophtalmologie Bigot,Medical Center
871,,48.874671455111,2.3018726564985,Park Alizée,Parking
872,9bis rue de Maubeuge,48.877050361037995,2.3420512676239,Cabinet de Radiologie,Medical Center
873,47 Rue de la Chapelle,48.893977797742004,2.3590708899894,Caisse d'Allocations Familiales,Government Building
874,Rue de la Glacière,48.834978272285994,2.3450446128845,"Arrêt Glacière - Arago [21, 83]",Bus Station
875,Rue Saint-Dominique,48.859562266876004,2.3065280914307,Rue Saint-Dominique,Road
876,Avenue de Saint-Ouen,48.890514107725004,2.3294108972857,Arrêt Davy [81],Bus Station
877,251 Avenue Daumesnil,48.83664084152,2.4022169594856,Vélib' [12-10],Bike Rental / Bike Share
878,Rue de Picpus,48.839526020733004,2.3996436595917,Picpus - Reuilly [bus 29],Bus Line
879,68 Avenue de Versailles,48.847136573542,2.2734496678329,Dr Chirié - Chirurgien Dentiste,Dentist's Office
880,,48.891892999999996,2.336979,Antenne de Police du 18e Arrondissement,Police Station
881,118-134 Rue de la Glacière,48.826569284944,2.3413487702749,"Arrêt Glacière - Tolbiac [21,62,216,Orlybus]",Bus Station
882,,48.859310749635,2.4093668369102,Le Saint Blaise,Parking
883,,48.874624190018,2.2952264191253,Arrêt Charles De Gaulle - Mac Mahon [92],Bus Line
884,Rue de Wagram,48.881622510727,2.3007237911223997,"Arrêt Wagram - Courcelles [31,84]",Bus Station
885,17 Quai de Grenelle,48.863583319369,2.3072179242951,Les Cars Rouges,Bus Line
886,Place de l'Opera,48.869793524996005,2.3327171833196,"Arrêt Opéra - Quatre Septembre [21,27,29,68,81,95]",Bus Station
887,av. de Flandre,48.884783258755,2.3691630363463996,"Quai de la Seine - Stalingrad [54, N42]",Bus Station
888,,48.88803963969401,2.3458553205969,Passage Cottin,Road
889,,48.874573141562,2.3020777406272,Rue Balzac,Road
890,,48.857801239429996,2.2635945531852,C2,Parking
891,49 Rue De La Faisanderie,48.86891455,2.2764717999999995,Représentation Commerciale De Russie En France,Government Building
892,1 Place De La Porte De Passy,48.857366493374,2.2661472113071,Vélib' [16-20],Bike Rental / Bike Share
893,Avenue de Clichy,48.88924183148,2.3225355148315,"Arrêt Legendre [54, 74]",Bus Station
894,,48.863103036354,2.2613194587712,Bateau Passerelle Chalet Des Iles,Boat or Ferry
895,5 rue de la Gare de Reuilly,48.841321070982,2.3935998989374,Arrêt Rue de la Gare de Reuilly [46],Bus Station
896,Boulevard Suchet,48.856908172107,2.2644066810607995,Boulevard Suchet,Road
897,Quai d'Issy,48.834884601211,2.2668660001205,Quai d'Issy,Road
898,4 rue Cambacérès,48.872081,2.318262,Direction Centrale Securite Publique,Office
899,50 Avenue de la Porte d'Ivry,48.821403000000004,2.369581,"Arrêt Porte d'Ivry [27,83]",Bus Station
900,184 rue du Faubourg Saint-Martin,48.87782652701,2.3616206645966002,AVIS Car Rental,Rental Car Location
901,24 Boul. Suchet,48.857326,2.265936,Ambassade De La Cote d'Ivoire,Embassy / Consulate
902,132 boulevard de Clichy,48.883654443105,2.3280501365662003,"Arrêt Place de Clichy-Caulaincourt [30,54,74,80,95,N02]",Bus Station
903,,48.828056993323,2.331976890564,Bus 62 La Tombe Issoire,Bus Line
904,31 Avenue du Général Leclerc,48.83123525034,2.3298525810242,"Arrêt Mouton Duvernet [38,68,N14,N21]",Bus Station
905,,48.874808621392,2.3761518483745,Cosem Atlas,Medical Center
906,Rue Saint-Martin,48.8637266532,2.3527532815932997,Rue Saint-Martin,Road
907,,48.891939390191,2.384932355124,Embarcadère Paris Canal,Boat or Ferry
908,,48.870330708981,2.3943492700061,La Clinique Le Démontoire,Medical Center
909,Rue de la Santé,48.828765418747,2.3428240266782,Arrêt Daviel [21],Bus Station
910,Avenue de Versailles,48.839499237885,2.2622586462941,Vinci Park - Versailles - Paul Reynaud,Parking
